Date,Open,High,Low,Close,Adj Close,Volume
2016-12-20,392.410004,399.459991,392.220001,398.450012,361.046173,716400
2016-12-21,398.820007,399.089996,392.209991,393.529999,356.587982,671700
2016-12-22,390.260010,390.260010,385.329987,387.119995,350.779755,862400
2016-12-23,387.119995,388.839996,384.350006,385.739990,349.529297,579600
2016-12-27,388.010010,388.579987,385.619995,387.489990,351.114960,285500
2016-12-28,388.380005,388.739990,380.709991,381.029999,345.261475,506100
2016-12-29,381.339996,384.190002,378.920013,379.000000,343.422089,485300
2016-12-30,381.559998,382.350006,378.640015,380.540009,344.817474,515600
2017-01-03,384.619995,387.950012,382.279999,386.429993,350.154541,743900
2017-01-04,384.649994,386.970001,383.160004,386.660004,350.363007,680800
2017-01-05,384.980011,386.700012,380.079987,382.540009,346.629761,468400
2017-01-06,383.570007,385.470001,381.429993,384.299988,348.224487,453400
2017-01-09,384.350006,385.429993,380.010010,380.420013,344.708679,505300
2017-01-10,381.779999,382.279999,378.549988,380.309998,344.609100,452800
2017-01-11,379.670013,382.470001,377.100006,380.950012,345.188934,948800
2017-01-12,379.619995,379.869995,372.209991,378.290009,342.778687,777400
2017-01-13,378.690002,386.950012,375.950012,379.350006,343.739197,620400
2017-01-17,377.100006,377.100006,373.339996,374.799988,339.616272,647300
2017-01-18,376.160004,378.040009,373.390015,378.000000,342.515869,508500
2017-01-19,377.670013,379.700012,376.100006,377.350006,341.926880,456100
2017-01-20,379.279999,381.630005,378.829987,381.399994,345.596741,660900
2017-01-23,381.339996,381.339996,376.029999,378.059998,342.570282,502800
2017-01-24,380.100006,383.390015,378.540009,381.380005,345.578552,615100
2017-01-25,384.980011,388.820007,383.890015,388.329987,351.876160,597000
2017-01-26,382.549988,388.279999,378.410004,379.420013,343.802612,836500
2017-01-27,380.450012,381.369995,372.899994,375.059998,339.851898,686900
2017-01-30,374.809998,375.529999,370.700012,375.179993,339.960571,591800
2017-01-31,374.690002,375.269989,372.200012,373.980011,338.873322,714600
2017-02-01,375.209991,378.109985,370.869995,373.000000,337.985321,618900
2017-02-02,366.450012,372.450012,365.829987,371.640015,336.752899,832400
2017-02-03,372.000000,378.640015,371.570007,378.000000,342.515869,953400
2017-02-06,374.549988,378.829987,374.549988,377.420013,341.990387,546500
2017-02-07,377.630005,379.000000,376.519989,376.890015,341.510071,546900
2017-02-08,375.079987,376.260010,373.799988,374.559998,339.398834,433800
2017-02-09,376.480011,379.910004,375.690002,378.570007,343.032410,493000
2017-02-10,380.190002,383.940002,379.850006,382.890015,346.946838,578300
2017-02-13,384.739990,387.279999,383.339996,385.829987,349.610840,453300
2017-02-14,385.799988,386.510010,383.260010,384.980011,348.840668,772300
2017-02-15,385.290009,393.720001,385.290009,393.040009,356.144043,640000
2017-02-16,392.630005,393.700012,389.929993,391.970001,355.174500,503700
2017-02-17,389.760010,390.690002,388.010010,388.760010,352.265808,607400
2017-02-21,390.940002,392.829987,388.980011,390.100006,353.480103,434300
2017-02-22,389.040009,390.950012,387.790009,390.709991,354.032776,421900
2017-02-23,391.470001,391.769989,388.000000,390.609985,353.942139,387300
2017-02-24,388.029999,389.160004,385.730011,389.160004,352.628265,483500
2017-02-27,389.549988,391.369995,388.220001,391.000000,354.295502,368600
2017-02-28,389.040009,391.079987,386.920013,387.459991,351.087860,781800
2017-03-01,394.250000,399.170013,392.790009,397.809998,360.466278,791500
2017-03-02,395.149994,395.380005,391.420013,391.649994,357.128906,475100
2017-03-03,392.029999,392.929993,389.420013,390.170013,355.779297,340900
2017-03-06,387.720001,388.940002,385.760010,387.660004,353.490540,366100
2017-03-07,387.059998,387.649994,384.200012,385.350006,351.384186,360700
2017-03-08,387.980011,389.029999,384.369995,384.549988,350.654663,416200
2017-03-09,385.320007,386.959991,381.929993,384.269989,350.399323,393700
2017-03-10,387.329987,387.989990,383.890015,384.579987,350.682007,483400
2017-03-13,385.619995,386.130005,383.109985,384.890015,350.964722,404300
2017-03-14,383.190002,386.089996,381.339996,383.290009,349.505707,353400
2017-03-15,385.399994,388.970001,384.100006,388.220001,354.001221,433500
2017-03-16,389.109985,392.119995,387.250000,390.000000,355.624268,535600
2017-03-17,391.230011,391.230011,382.619995,382.850006,349.104553,672200
2017-03-20,382.119995,382.440002,378.869995,380.450012,346.916046,436100
2017-03-21,383.000000,383.119995,374.089996,375.160004,342.092285,610500
2017-03-22,373.579987,376.209991,372.000000,375.470001,342.375000,343800
2017-03-23,374.500000,379.320007,374.500000,375.399994,342.311218,418100
2017-03-24,376.769989,377.959991,372.230011,374.410004,341.408417,318400
2017-03-27,369.260010,375.049988,368.000000,375.000000,341.946472,614100
2017-03-28,373.779999,381.880005,373.609985,380.630005,347.080200,593800
2017-03-29,378.519989,380.920013,377.589996,379.410004,345.967712,461600
2017-03-30,378.100006,384.130005,378.100006,383.040009,349.277863,483800
2017-03-31,382.579987,386.239990,381.570007,383.510010,349.706360,434600
2017-04-03,383.829987,385.200012,378.160004,382.089996,348.411438,502200
2017-04-04,381.230011,381.880005,379.070007,380.799988,347.235199,407500
2017-04-05,383.480011,386.790009,380.200012,380.910004,347.335510,467000
2017-04-06,381.250000,385.440002,380.239990,384.100006,350.244354,330700
2017-04-07,381.720001,389.299988,381.720001,386.019989,351.995117,550100
2017-04-10,386.079987,389.029999,384.140015,385.890015,351.876587,390300
2017-04-11,383.679993,384.519989,379.549988,384.049988,350.198730,442000
2017-04-12,382.929993,384.760010,380.380005,381.440002,347.818787,377900
2017-04-13,378.859985,384.540009,378.010010,379.000000,345.593933,366700
2017-04-17,381.179993,384.100006,379.799988,383.799988,349.970764,426700
2017-04-18,381.589996,384.230011,379.720001,383.609985,349.797485,498500
2017-04-19,385.130005,385.850006,375.519989,377.100006,343.861328,687200
2017-04-20,378.350006,382.839996,375.670013,381.589996,347.955627,725800
2017-04-21,379.690002,381.380005,376.799988,378.059998,344.736755,493800
2017-04-24,385.929993,389.109985,384.119995,386.649994,352.569550,595800
2017-04-25,388.839996,388.839996,385.359985,388.190002,353.973816,545100
2017-04-26,388.450012,391.899994,387.100006,388.869995,354.593872,465300
2017-04-27,390.160004,391.040009,385.510010,390.709991,356.271729,371400
2017-04-28,390.000000,391.359985,384.290009,384.570007,350.672882,580500
2017-05-01,387.200012,387.200012,383.000000,383.000000,349.241302,585700
2017-05-02,383.570007,384.890015,382.309998,384.500000,350.609100,379800
2017-05-03,384.070007,385.549988,383.010010,384.290009,350.417603,375400
2017-05-04,386.399994,386.399994,381.299988,383.309998,349.523987,460200
2017-05-05,382.769989,383.809998,381.399994,383.760010,349.934387,536300
2017-05-08,384.640015,384.959991,380.769989,382.380005,348.675964,336900
2017-05-09,382.320007,383.859985,379.649994,380.500000,346.961700,472700
2017-05-10,380.579987,382.470001,377.850006,382.269989,348.575623,404900
2017-05-11,380.399994,383.350006,378.559998,382.869995,349.122803,454300
2017-05-12,381.739990,385.200012,381.190002,385.119995,351.174438,458100
2017-05-15,386.600006,391.450012,385.359985,389.359985,355.040710,556000
2017-05-16,389.760010,392.279999,387.709991,391.299988,356.809692,594000
2017-05-17,391.299988,391.299988,381.649994,383.670013,349.852264,859400
2017-05-18,382.630005,392.829987,381.839996,388.480011,354.238342,1011300
2017-05-19,389.519989,394.970001,388.549988,393.320007,358.651703,681900
2017-05-22,395.690002,399.000000,394.579987,396.279999,361.350739,663900
2017-05-23,396.339996,398.309998,395.179993,395.970001,361.068115,726200
2017-05-24,396.959991,396.959991,393.000000,396.309998,361.378082,493000
2017-05-25,399.579987,407.929993,397.679993,406.359985,370.542328,969600
2017-05-26,404.239990,407.750000,403.119995,407.019989,371.144104,737300
2017-05-30,404.839996,408.549988,404.739990,406.820007,370.961731,746500
2017-05-31,408.000000,409.579987,406.089996,409.239990,373.168396,917200
2017-06-01,408.279999,414.089996,407.790009,413.380005,379.260345,1324100
2017-06-02,411.799988,416.540009,410.230011,414.709991,380.480560,878700
2017-06-05,414.730011,417.709991,413.910004,414.220001,380.031067,424700
2017-06-06,411.309998,416.559998,411.049988,413.829987,379.673218,667200
2017-06-07,415.470001,415.850006,413.269989,413.799988,379.645752,584300
2017-06-08,413.799988,417.630005,413.609985,415.230011,380.957703,683300
2017-06-09,416.570007,419.040009,415.359985,418.500000,383.957794,679200
2017-06-12,417.750000,420.000000,416.899994,418.309998,383.783447,783700
2017-06-13,419.309998,421.250000,416.859985,419.309998,384.700958,373800
2017-06-14,417.869995,421.609985,416.769989,421.489990,386.700928,519300
2017-06-15,418.799988,422.619995,417.459991,422.369995,387.508392,475400
2017-06-16,423.220001,423.470001,419.690002,420.510010,385.801849,1182100
2017-06-19,423.239990,428.470001,421.959991,428.380005,393.022278,573000
2017-06-20,426.500000,427.660004,424.540009,424.690002,389.636902,487500
2017-06-21,425.779999,426.029999,420.339996,420.739990,386.012848,580500
2017-06-22,420.290009,424.739990,419.450012,423.170013,388.242371,359800
2017-06-23,424.350006,426.130005,420.260010,421.619995,386.820251,811800
2017-06-26,423.589996,426.220001,422.260010,424.690002,389.636902,389600
2017-06-27,425.869995,426.500000,421.820007,422.130005,387.288177,416700
2017-06-28,426.320007,427.190002,422.619995,426.850006,391.618561,391400
2017-06-29,429.899994,430.839996,421.049988,423.239990,388.306549,748900
2017-06-30,425.799988,426.869995,422.279999,422.410004,387.545044,502000
2017-07-03,425.920013,430.910004,425.040009,428.820007,393.426056,379900
2017-07-05,428.820007,429.920013,426.260010,428.769989,393.380096,446700
2017-07-06,426.989990,428.570007,424.940002,425.190002,390.095612,335400
2017-07-07,427.549988,433.040009,425.950012,432.380005,396.692169,390000
2017-07-10,431.709991,438.850006,431.230011,436.239990,400.233490,517000
2017-07-11,436.739990,437.010010,429.670013,431.910004,396.260986,507200
2017-07-12,433.500000,436.519989,432.140015,435.290009,399.361938,468600
2017-07-13,436.660004,438.570007,435.140015,437.880005,401.738129,477600
2017-07-14,436.429993,442.839996,435.269989,438.339996,402.160187,766200
2017-07-17,428.000000,431.769989,422.880005,424.630005,389.581818,1247300
2017-07-18,421.920013,427.149994,420.200012,426.880005,391.646118,848100
2017-07-19,429.040009,429.579987,424.760010,426.459991,391.260834,517200
2017-07-20,426.559998,427.600006,425.019989,427.279999,392.013123,396600
2017-07-21,426.000000,429.549988,425.450012,428.649994,393.270020,440700
2017-07-24,427.619995,429.079987,427.350006,428.320007,392.967255,372400
2017-07-25,432.000000,434.000000,430.140015,431.350006,395.747192,531000
2017-07-26,432.440002,435.529999,431.260010,432.709991,396.994904,739200
2017-07-27,434.440002,435.350006,421.959991,425.510010,390.389191,538300
2017-07-28,425.000000,426.089996,421.899994,424.000000,389.003784,444400
2017-07-31,426.480011,427.989990,424.649994,426.529999,391.324982,578000
2017-08-01,429.670013,431.790009,427.320007,429.980011,394.490204,440900
2017-08-02,428.559998,429.940002,424.350006,425.549988,390.425873,394800
2017-08-03,424.350006,427.089996,424.000000,426.010010,390.847931,442000
2017-08-04,428.609985,429.149994,425.989990,426.510010,391.306641,412600
2017-08-07,427.040009,428.760010,426.019989,427.869995,392.554443,279500
2017-08-08,427.799988,431.920013,427.010010,428.820007,393.426056,397800
2017-08-09,426.309998,431.570007,425.260010,431.339996,395.738007,350600
2017-08-10,428.869995,430.049988,422.380005,422.690002,387.801971,488200
2017-08-11,422.149994,428.230011,422.140015,424.160004,389.150635,807100
2017-08-14,427.790009,429.750000,426.250000,428.059998,392.728699,453300
2017-08-15,429.880005,431.119995,426.940002,428.250000,392.903046,372800
2017-08-16,431.739990,431.769989,426.519989,427.070007,391.820465,326100
2017-08-17,426.910004,428.329987,419.700012,419.940002,385.278931,443900
2017-08-18,417.209991,419.760010,414.380005,416.549988,382.168762,1015000
2017-08-21,416.359985,416.359985,411.799988,415.369995,381.086151,526100
2017-08-22,416.570007,422.279999,416.570007,421.369995,386.590912,355900
2017-08-23,418.410004,420.250000,416.410004,418.070007,383.563263,387400
2017-08-24,419.369995,419.959991,415.739990,415.940002,381.609100,308500
2017-08-25,417.429993,419.799988,416.220001,416.369995,382.003571,466700
2017-08-28,417.329987,418.760010,413.709991,414.339996,380.141174,499400
2017-08-29,410.500000,415.500000,408.619995,414.130005,379.948517,505500
2017-08-30,414.760010,417.940002,413.920013,416.200012,381.847565,404800
2017-08-31,415.709991,420.279999,415.540009,419.010010,386.748840,501600
2017-09-01,422.350006,424.279999,420.630005,421.779999,389.305481,441900
2017-09-05,419.470001,421.489990,413.040009,413.649994,381.801453,615500
2017-09-06,415.380005,417.700012,411.890015,412.190002,380.453918,430000
2017-09-07,413.750000,414.399994,409.410004,414.250000,382.355255,483300
2017-09-08,413.170013,417.769989,412.640015,415.950012,383.924347,316400
2017-09-11,417.489990,426.040009,417.489990,424.040009,391.391510,443200
2017-09-12,426.140015,428.700012,424.690002,428.570007,395.572723,333900
2017-09-13,428.369995,428.399994,424.079987,425.519989,392.757507,401000
2017-09-14,425.790009,427.000000,424.429993,425.690002,392.914429,468300
2017-09-15,426.739990,429.390015,423.130005,428.720001,395.711243,850200
2017-09-18,429.390015,431.709991,428.549988,429.440002,396.375732,455400
2017-09-19,430.690002,433.709991,428.950012,432.390015,399.098633,361900
2017-09-20,434.369995,435.200012,431.359985,434.070007,400.649231,398900
2017-09-21,434.730011,435.869995,431.399994,433.630005,400.243195,293300
2017-09-22,433.029999,437.140015,431.910004,435.489990,401.959900,285800
2017-09-25,435.489990,437.799988,433.179993,437.630005,403.935150,288600
2017-09-26,438.660004,438.660004,433.799988,434.399994,400.953796,308400
2017-09-27,438.269989,438.679993,433.869995,438.399994,404.645813,410200
2017-09-28,442.000000,446.649994,439.519989,446.109985,411.762207,473500
2017-09-29,445.000000,448.529999,443.559998,447.089996,412.666779,457700
2017-10-02,447.730011,450.489990,447.010010,449.950012,415.306610,416300
2017-10-03,449.420013,450.899994,446.869995,450.790009,416.081879,540500
2017-10-04,450.850006,457.940002,448.989990,457.910004,422.653687,839700
2017-10-05,458.559998,465.609985,456.959991,464.429993,428.671661,642200
2017-10-06,464.429993,465.869995,459.390015,463.220001,427.554871,458400
2017-10-09,464.910004,465.809998,461.660004,462.450012,426.844177,339300
2017-10-10,463.250000,465.489990,461.630005,465.489990,429.650085,687300
2017-10-11,474.000000,474.369995,460.160004,473.929993,437.440247,1031800
2017-10-12,476.000000,485.230011,473.989990,480.589996,443.587463,1241700
2017-10-13,480.510010,483.559998,475.070007,475.489990,438.880096,639700
2017-10-16,476.630005,478.750000,474.730011,477.959991,441.159973,425400
2017-10-17,477.220001,478.459991,472.799988,475.549988,438.935547,431700
2017-10-18,477.429993,477.880005,474.350006,477.500000,440.735413,414800
2017-10-19,474.000000,477.640015,472.239990,476.790009,440.080109,464100
2017-10-20,489.790009,489.790009,475.190002,476.619995,439.923096,531300
2017-10-23,476.989990,479.470001,473.730011,474.390015,437.864807,436600
2017-10-24,477.649994,478.279999,472.040009,473.720001,437.246399,510400
2017-10-25,473.720001,474.809998,465.149994,469.149994,433.028259,644000
2017-10-26,472.179993,475.299988,470.670013,473.480011,437.024963,495200
2017-10-27,473.690002,477.859985,470.660004,475.130005,438.547852,432600
2017-10-30,475.329987,475.660004,471.600006,472.290009,435.926544,320900
2017-10-31,471.720001,473.179993,470.239990,470.829987,434.579010,413100
2017-11-01,473.209991,473.850006,468.799988,469.290009,433.157471,449300
